-0.526491480000000012 0.221444639999999998
-0.519542500000000018 0.221402509999999997
-0.512595849999999964 0.221276179999999989
-0.505653750000000013 0.221065690000000009
-0.498718590000000017 0.220771090000000003
-0.491792589999999974 0.220392489999999996
-0.484877989999999981 0.219930010000000009
-0.477977250000000020 0.219383810000000012
-0.471092459999999991 0.218754069999999995
-0.464226010000000022 0.218040960000000006
-0.457380120000000001 0.217244770000000004
-0.450557109999999983 0.216365749999999996
-0.443759190000000026 0.215404199999999990
-0.436988580000000015 0.214360390000000012
-0.430247610000000003 0.213234680000000010
-0.423538420000000027 0.212027469999999996
-0.416863289999999997 0.210739179999999998
-0.410224289999999991 0.209370169999999994
-0.403623820000000022 0.207920939999999999
-0.397063940000000004 0.206391930000000001
-0.390546800000000027 0.204783689999999990
-0.384074670000000007 0.203096730000000003
-0.377649530000000011 0.201331590000000005
-0.371273650000000011 0.199488890000000002
-0.364949049999999997 0.197569219999999990
-0.336105109999999985 0.189657729999999997
-0.307261190000000017 0.181746230000000009
-0.278417269999999994 0.173834729999999993
-0.249573380000000011 0.165923220000000010
-0.220729439999999999 0.158011729999999989
-0.191885549999999988 0.150100220000000006
-0.163041629999999993 0.142188709999999996
-0.134197700000000003 0.134277210000000008
-0.105353790000000003 0.126365719999999987
-0.101229040000000006 0.125113749999999996
-0.097070843000000004 0.123911990000000000
-0.092880562000000000 0.122760820000000007
-0.088659581000000001 0.121660640000000000
-0.084409285000000001 0.120611780000000002
-0.080131100999999996 0.119614609999999996
-0.075826429000000001 0.118669440000000001
-0.071496694999999999 0.117776610000000004
-0.067143325000000004 0.116936419999999999
-0.062767770000000001 0.116149110000000000
-0.058371461999999999 0.115414970000000006
-0.053955863999999999 0.114734219999999998
-0.049522434999999997 0.114107109999999998
-0.045072634000000000 0.113533830000000002
-0.040607934999999998 0.113014580000000003
-0.036129819000000001 0.112549520000000000
-0.031639760000000003 0.112138810000000005
-0.027139238999999999 0.111782599999999996
-0.022629750000000001 0.111480979999999993
-0.018112783000000000 0.111234059999999996
-0.013589828000000000 0.111041929999999997
-0.009062381000000000 0.110904660000000002
-0.004531939600000000 0.110822270000000001
0.000000000000000000 0.110794799999999999
0.000580090740000000 0.110799869999999995
0.001160004900000000 0.110815049999999998
0.001739565800000000 0.110840350000000004
0.002318596200000000 0.110875760000000004
0.002896921000000000 0.110921290000000006
0.003474363100000000 0.110976880000000000
0.004050747000000000 0.111042550000000004
0.004625896500000000 0.111118289999999995
0.005199637700000000 0.111204010000000006
0.005771794400000000 0.111299780000000001
0.006342193600000000 0.111405480000000001
0.006910660800000000 0.111521129999999996
0.007477022200000000 0.111646700000000001
0.008041107100000000 0.111782119999999999
0.008602741200000000 0.111927380000000007
0.009161755400000001 0.112082399999999999
0.009717979500000000 0.112247169999999993
